ID	DS1	DS2	DS3	DS4	DS5	DS6
555	0.481	0.202	0.173	0.069	0.025	0.05	
556	0.976	0.022	0.002	0	0	0	
557	0.986	0.014	0	0	0	0	
558	0.492	0.204	0.205	0.042	0.037	0.02	
559	0.99	0.008	0.002	0	0	0	
560	0.99	0.01	0	0	0	0	
561	0.997	0.003	0	0	0	0	
562	0.934	0.046	0.019	0.001	0	0	
563	0.398	0.228	0.236	0.071	0.043	0.024	
564	0.989	0.011	0	0	0	0	
565	0.996	0.003	0.001	0	0	0	
566	0.758	0.156	0.078	0.005	0.002	0.001	
567	0.448	0.171	0.204	0.057	0.056	0.064	
568	0.696	0.134	0.115	0.028	0.016	0.011	
569	0.364	0.212	0.242	0.073	0.045	0.064	
570	0.565	0.185	0.169	0.044	0.021	0.016	
571	0.247	0.201	0.307	0.105	0.052	0.088	
572	0.221	0.176	0.291	0.12	0.091	0.101	
573	0.353	0.215	0.214	0.098	0.054	0.066	
574	0.374	0.246	0.247	0.071	0.028	0.034	
575	0.552	0.235	0.159	0.034	0.012	0.008	
576	0.227	0.168	0.277	0.101	0.075	0.152	
577	0.965	0.029	0.005	0.001	0	0	
578	0.907	0.048	0.038	0.005	0.001	0.001	
579	0.288	0.206	0.269	0.102	0.059	0.076	
580	0.081	0.084	0.226	0.128	0.15	0.331	
581	0.145	0.129	0.238	0.123	0.12	0.245	
582	0.518	0.204	0.196	0.047	0.016	0.019	
583	0.975	0.021	0.003	0.001	0	0	
584	0.677	0.154	0.122	0.026	0.009	0.012	
585	0.825	0.101	0.056	0.013	0.005	0	
586	0.906	0.062	0.031	0.001	0	0	
587	0.435	0.178	0.234	0.078	0.035	0.04	
588	0.076	0.081	0.179	0.146	0.124	0.394	
589	0.145	0.131	0.292	0.148	0.107	0.177	
590	0.38	0.235	0.26	0.069	0.021	0.035	
591	0.937	0.043	0.019	0	0.001	0	
592	0.981	0.016	0.003	0	0	0	
593	0.855	0.098	0.042	0.003	0.002	0	
594	0.47	0.237	0.204	0.053	0.022	0.014	
595	0.492	0.234	0.179	0.05	0.022	0.023	
596	0.94	0.046	0.014	0	0	0	
597	0.986	0.014	0	0	0	0	
598	0.809	0.132	0.048	0.011	0	0	
599	0.26	0.207	0.292	0.116	0.047	0.078	
600	0.62	0.166	0.147	0.034	0.018	0.015	
601	0.713	0.138	0.108	0.018	0.012	0.011	
602	0.425	0.187	0.19	0.064	0.057	0.077	
603	0.448	0.198	0.195	0.07	0.042	0.047	
604	0.983	0.015	0.002	0	0	0	
605	0.975	0.023	0.002	0	0	0	
606	0.449	0.219	0.192	0.059	0.042	0.039	
607	0.983	0.014	0.002	0.001	0	0	
608	0.993	0.007	0	0	0	0	
609	0.997	0.003	0	0	0	0	
610	0.941	0.043	0.013	0.003	0	0	
611	0.412	0.193	0.259	0.075	0.032	0.029	
612	0.991	0.006	0.003	0	0	0	
613	0.989	0.01	0.001	0	0	0	
614	0.735	0.17	0.085	0.008	0.001	0.001	
615	0.42	0.19	0.199	0.059	0.051	0.081	
616	0.661	0.145	0.124	0.036	0.019	0.015	
617	0.373	0.209	0.245	0.065	0.052	0.056	
618	0.51	0.197	0.203	0.044	0.026	0.02	
619	0.244	0.173	0.337	0.104	0.069	0.073	
620	0.204	0.191	0.311	0.126	0.075	0.093	
621	0.356	0.175	0.242	0.086	0.062	0.079	
622	0.374	0.239	0.278	0.069	0.017	0.023	
623	0.588	0.216	0.153	0.036	0.005	0.002	
624	0.255	0.175	0.258	0.105	0.074	0.133	
625	0.934	0.049	0.015	0.002	0	0	
626	0.92	0.05	0.021	0.008	0.001	0	
627	0.267	0.185	0.292	0.111	0.07	0.075	
628	0.075	0.081	0.197	0.12	0.155	0.372	
629	0.124	0.128	0.224	0.14	0.126	0.258	
630	0.46	0.228	0.207	0.055	0.019	0.031	
631	0.969	0.024	0.007	0	0	0	
632	0.681	0.15	0.111	0.029	0.014	0.015	
633	0.81	0.107	0.062	0.018	0.001	0.002	
634	0.892	0.062	0.033	0.011	0.001	0.001	
635	0.387	0.207	0.232	0.087	0.036	0.051	
636	0.074	0.061	0.194	0.109	0.152	0.41	
637	0.139	0.124	0.278	0.158	0.116	0.185	
638	0.375	0.226	0.254	0.08	0.032	0.033	
639	0.934	0.04	0.02	0.004	0.002	0	
640	0.983	0.016	0.001	0	0	0	
641	0.877	0.078	0.041	0.004	0	0	
642	0.459	0.238	0.214	0.051	0.02	0.018	
643	0.456	0.215	0.202	0.065	0.033	0.029	
644	0.902	0.067	0.027	0.003	0	0.001	
645	0.988	0.012	0	0	0	0	
646	0.772	0.146	0.067	0.014	0	0.001	
647	0.243	0.185	0.277	0.13	0.067	0.098	
648	0.584	0.185	0.158	0.045	0.013	0.015	
649	0.71	0.143	0.098	0.029	0.013	0.007	
650	0.407	0.179	0.18	0.097	0.055	0.082	
651	0.433	0.181	0.206	0.075	0.04	0.065	
652	0.964	0.03	0.006	0	0	0	
653	0.968	0.026	0.006	0	0	0	
654	0.409	0.221	0.203	0.074	0.045	0.048	
655	0.979	0.018	0.003	0	0	0	
656	0.987	0.012	0.001	0	0	0	
657	0.999	0.001	0	0	0	0	
658	0.958	0.028	0.013	0.001	0	0	
659	0.397	0.203	0.244	0.072	0.035	0.049	
660	0.976	0.021	0.003	0	0	0	
661	0.966	0.029	0.005	0	0	0	
662	0.707	0.166	0.105	0.011	0.004	0.007	
663	0.422	0.167	0.197	0.064	0.061	0.089	
664	0.645	0.158	0.121	0.037	0.02	0.019	
665	0.377	0.198	0.212	0.093	0.06	0.06	
666	0.502	0.222	0.181	0.064	0.016	0.015	
667	0.243	0.181	0.293	0.113	0.076	0.094	
668	0.209	0.199	0.296	0.127	0.07	0.099	
669	0.307	0.185	0.245	0.095	0.065	0.103	
670	0.35	0.211	0.273	0.084	0.043	0.039	
671	0.551	0.202	0.174	0.049	0.018	0.006	
672	0.254	0.148	0.257	0.102	0.07	0.169	
673	0.927	0.054	0.014	0.003	0.001	0.001	
674	0.92	0.046	0.026	0.007	0	0.001	
675	0.229	0.212	0.273	0.111	0.069	0.106	
676	0.091	0.083	0.205	0.121	0.135	0.365	
677	0.115	0.112	0.219	0.15	0.114	0.29	
678	0.475	0.216	0.192	0.069	0.027	0.021	
679	0.976	0.019	0.005	0	0	0	
680	0.647	0.163	0.123	0.029	0.018	0.02	
681	0.806	0.109	0.063	0.014	0.005	0.003	
682	0.874	0.068	0.043	0.011	0.002	0.002	
683	0.39	0.187	0.23	0.079	0.051	0.063	
684	0.073	0.065	0.176	0.125	0.144	0.417	
685	0.136	0.143	0.241	0.152	0.118	0.21	
686	0.343	0.202	0.286	0.088	0.029	0.052	
687	0.915	0.055	0.026	0.003	0.001	0	
688	0.975	0.023	0.002	0	0	0	
689	0.881	0.088	0.031	0	0	0	
690	0.414	0.229	0.246	0.063	0.021	0.027	
691	0.432	0.221	0.215	0.076	0.031	0.025	
692	0.884	0.073	0.031	0.008	0.002	0.002	
693	0.99	0.009	0.001	0	0	0	
694	0.756	0.149	0.072	0.016	0.004	0.003	
695	0.254	0.18	0.279	0.109	0.069	0.109	
696	0.602	0.186	0.147	0.036	0.017	0.012	
697	0.711	0.129	0.101	0.035	0.014	0.01	
698	0.384	0.169	0.185	0.078	0.071	0.113	
699	0.421	0.182	0.201	0.077	0.053	0.066	
700	0.94	0.042	0.017	0	0	0.001	
701	0.962	0.032	0.006	0	0	0	
702	0.432	0.166	0.217	0.079	0.054	0.052	
703	0.979	0.018	0.003	0	0	0	
704	0.979	0.016	0.005	0	0	0	
705	0.997	0.003	0	0	0	0	
706	0.949	0.035	0.014	0.002	0	0	
707	0.31	0.184	0.298	0.086	0.053	0.069	
708	0.973	0.021	0.005	0.001	0	0	
709	0.924	0.054	0.015	0.004	0.002	0.001	
710	0.645	0.175	0.139	0.026	0.007	0.008	
711	0.418	0.153	0.192	0.072	0.064	0.101	
712	0.659	0.157	0.119	0.032	0.018	0.015	
713	0.403	0.206	0.207	0.066	0.059	0.059	
714	0.504	0.195	0.208	0.053	0.024	0.016	
715	0.256	0.167	0.285	0.116	0.082	0.094	
716	0.228	0.202	0.275	0.116	0.084	0.095	
717	0.311	0.162	0.242	0.095	0.074	0.116	
718	0.29	0.215	0.293	0.089	0.055	0.058	
719	0.537	0.207	0.185	0.046	0.014	0.011	
720	0.249	0.17	0.235	0.099	0.096	0.151	
721	0.828	0.109	0.045	0.013	0.003	0.002	
722	0.885	0.065	0.036	0.002	0.004	0.008	
723	0.293	0.189	0.277	0.1	0.068	0.073	
724	0.097	0.09	0.215	0.124	0.127	0.347	
725	0.112	0.094	0.207	0.106	0.144	0.337	
726	0.45	0.204	0.231	0.057	0.032	0.026	
727	0.952	0.034	0.011	0.003	0	0	
728	0.592	0.176	0.14	0.041	0.02	0.031	
729	0.741	0.128	0.095	0.012	0.012	0.012	
730	0.83	0.091	0.053	0.012	0.01	0.004	
731	0.376	0.179	0.243	0.09	0.05	0.062	
732	0.068	0.073	0.184	0.108	0.126	0.441	
733	0.12	0.119	0.245	0.133	0.13	0.253	
734	0.367	0.199	0.245	0.103	0.035	0.051	
735	0.908	0.045	0.036	0.007	0.002	0.002	
736	0.922	0.057	0.018	0.001	0.002	0	
737	0.955	0.035	0.01	0	0	0	
738	0.474	0.225	0.198	0.053	0.026	0.024	
739	0.385	0.235	0.234	0.068	0.039	0.039	
740	0.825	0.094	0.057	0.015	0.007	0.002	
741	0.987	0.012	0.001	0	0	0	
742	0.694	0.178	0.096	0.02	0.006	0.006	
743	0.247	0.17	0.266	0.107	0.082	0.128	
744	0.63	0.187	0.138	0.027	0.013	0.005	
745	0.636	0.165	0.124	0.036	0.021	0.018	
746	0.381	0.146	0.191	0.08	0.06	0.142	
747	0.426	0.158	0.215	0.071	0.048	0.082	
748	0.937	0.048	0.012	0.002	0.001	0	
749	0.995	0.005	0	0	0	0	
750	0.395	0.185	0.223	0.083	0.055	0.059	
751	0.985	0.014	0.001	0	0	0	
752	0.964	0.031	0.005	0	0	0	
753	0.997	0.003	0	0	0	0	
754	0.943	0.039	0.016	0.002	0	0	
755	0.327	0.237	0.258	0.097	0.039	0.042	
756	0.964	0.033	0.002	0.001	0	0	
757	0.973	0.019	0.007	0	0	0.001	
758	0.675	0.162	0.119	0.028	0.009	0.007	
759	0.414	0.123	0.179	0.078	0.075	0.131	
760	0.596	0.177	0.14	0.043	0.023	0.021	
761	0.394	0.192	0.19	0.076	0.063	0.085	
762	0.534	0.179	0.171	0.07	0.019	0.027	
763	0.232	0.168	0.273	0.108	0.098	0.121	
764	0.218	0.199	0.276	0.139	0.069	0.099	
765	0.298	0.178	0.252	0.089	0.061	0.122	
766	0.29	0.222	0.278	0.099	0.044	0.067	
767	0.504	0.171	0.178	0.077	0.025	0.045	
768	0.268	0.149	0.207	0.089	0.084	0.203	
769	0.854	0.079	0.053	0.007	0.002	0.005	
770	0.974	0.016	0.007	0.001	0.001	0.001	
771	0.374	0.203	0.25	0.065	0.041	0.067	
772	0.107	0.094	0.23	0.113	0.128	0.328	
773	0.086	0.075	0.175	0.113	0.129	0.422	
774	0.333	0.185	0.267	0.079	0.05	0.086	
775	0.949	0.037	0.011	0.003	0	0	
776	0.545	0.175	0.157	0.047	0.038	0.038	
777	0.657	0.145	0.116	0.047	0.016	0.019	
778	0.846	0.087	0.047	0.013	0.003	0.004	
779	0.404	0.199	0.243	0.07	0.041	0.043	
780	0.085	0.077	0.174	0.115	0.134	0.415	
781	0.08	0.094	0.194	0.121	0.154	0.357	
782	0.311	0.206	0.254	0.098	0.048	0.083	
783	0.997	0.002	0.001	0	0	0	
784	0.94	0.04	0.016	0.003	0	0.001	
785	0.935	0.054	0.007	0.003	0	0.001	
786	0.532	0.193	0.176	0.05	0.029	0.02	
787	0.334	0.191	0.241	0.088	0.061	0.085	
788	0.853	0.071	0.059	0.007	0.004	0.006	
789	0.919	0.046	0.027	0.006	0.001	0.001	
790	0.785	0.128	0.068	0.012	0.004	0.003	
791	0.254	0.19	0.265	0.11	0.077	0.104	
792	0.875	0.096	0.028	0	0	0.001	
793	0.616	0.158	0.155	0.037	0.016	0.018	
794	0.406	0.147	0.182	0.068	0.054	0.143	
795	0.443	0.163	0.184	0.085	0.051	0.074	
796	0.988	0.01	0.002	0	0	0	
797	1	0	0	0	0	0	
798	0.484	0.194	0.202	0.074	0.025	0.021	
799	1	0	0	0	0	0	
800	0.953	0.036	0.011	0	0	0	
801	0.998	0.002	0	0	0	0	
802	0.993	0.007	0	0	0	0	
803	0.383	0.229	0.247	0.075	0.036	0.03	
804	0.998	0.002	0	0	0	0	
805	0.999	0	0.001	0	0	0	
806	0.701	0.183	0.1	0.012	0.002	0.002	
807	0.366	0.154	0.173	0.083	0.07	0.154	
808	0.528	0.175	0.151	0.056	0.039	0.051	
809	0.429	0.175	0.19	0.083	0.047	0.076	
810	0.514	0.209	0.168	0.057	0.029	0.023	
811	0.264	0.175	0.267	0.124	0.054	0.116	
812	0.34	0.168	0.28	0.09	0.053	0.069	
813	0.493	0.149	0.173	0.054	0.041	0.09	
814	0.339	0.197	0.268	0.091	0.046	0.059	
815	0.558	0.193	0.164	0.045	0.021	0.019	
816	0.302	0.146	0.227	0.084	0.076	0.165	
817	0.912	0.057	0.023	0.005	0.002	0.001	
818	0.984	0.007	0.008	0.001	0	0	
819	0.362	0.214	0.234	0.081	0.05	0.059	
820	0.075	0.095	0.222	0.122	0.137	0.349	
821	0.083	0.081	0.186	0.113	0.131	0.406	
822	0.309	0.194	0.251	0.091	0.063	0.092	
823	0.936	0.04	0.018	0.006	0	0	
824	0.517	0.167	0.165	0.066	0.04	0.045	
825	0.675	0.145	0.103	0.039	0.019	0.019	
826	0.864	0.081	0.042	0.007	0.004	0.002	
827	0.351	0.208	0.229	0.092	0.054	0.066	
828	0.078	0.066	0.17	0.12	0.125	0.441	
829	0.069	0.079	0.191	0.105	0.138	0.418	
830	0.276	0.164	0.275	0.102	0.08	0.103	
831	1	0	0	0	0	0	
832	0.94	0.046	0.014	0	0	0	
833	0.945	0.038	0.016	0.001	0	0	
834	0.492	0.169	0.209	0.066	0.029	0.035	
835	0.329	0.171	0.251	0.094	0.069	0.086	
836	0.914	0.059	0.023	0.001	0.002	0.001	
837	0.939	0.033	0.022	0.005	0	0.001	
838	0.704	0.157	0.108	0.02	0.004	0.007	
839	0.28	0.161	0.265	0.117	0.071	0.106	
840	0.936	0.054	0.01	0	0	0	
841	0.592	0.173	0.158	0.037	0.017	0.023	
842	0.391	0.135	0.196	0.071	0.067	0.14	
843	0.48	0.172	0.172	0.063	0.041	0.072	
844	0.986	0.011	0.003	0	0	0	
845	1	0	0	0	0	0	
846	0.551	0.194	0.171	0.05	0.015	0.019	
847	0.997	0.003	0	0	0	0	
848	0.96	0.034	0.006	0	0	0	
849	1	0	0	0	0	0	
850	0.999	0.001	0	0	0	0	
851	0.412	0.237	0.222	0.069	0.035	0.025	
852	1	0	0	0	0	0	
853	0.997	0.003	0	0	0	0	
854	0.856	0.109	0.034	0.001	0	0	
855	0.378	0.147	0.185	0.068	0.06	0.162	
856	0.569	0.153	0.144	0.057	0.035	0.042	
857	0.432	0.208	0.22	0.067	0.038	0.035	
858	0.566	0.203	0.166	0.036	0.016	0.013	
859	0.36	0.207	0.226	0.088	0.057	0.062	
860	0.391	0.206	0.245	0.079	0.038	0.041	
861	0.647	0.191	0.114	0.033	0.007	0.008	
862	0.351	0.229	0.24	0.1	0.037	0.043	
863	0.639	0.174	0.136	0.038	0.007	0.006	
864	0.322	0.133	0.214	0.091	0.084	0.156	
865	0.932	0.049	0.019	0	0	0	
866	1	0	0	0	0	0	
867	0.33	0.188	0.253	0.088	0.055	0.086	
868	0.082	0.08	0.206	0.132	0.139	0.361	
869	0.085	0.084	0.209	0.099	0.13	0.393	
870	0.335	0.174	0.242	0.1	0.055	0.094	
871	0.922	0.048	0.023	0.004	0	0.003	
872	0.529	0.157	0.181	0.045	0.036	0.052	
873	0.69	0.139	0.101	0.031	0.016	0.023	
874	0.875	0.071	0.042	0.008	0.002	0.002	
875	0.391	0.228	0.207	0.079	0.045	0.05	
876	0.06	0.073	0.18	0.121	0.142	0.424	
877	0.058	0.099	0.189	0.086	0.139	0.429	
878	0.267	0.163	0.254	0.126	0.066	0.124	
879	1	0	0	0	0	0	
880	0.956	0.03	0.013	0.001	0	0	
881	0.957	0.033	0.008	0.002	0	0	
882	0.465	0.195	0.181	0.077	0.042	0.04	
883	0.343	0.19	0.242	0.1	0.069	0.056	
884	0.956	0.032	0.01	0.002	0	0	
885	0.923	0.045	0.025	0.003	0.002	0.002	
886	0.752	0.143	0.073	0.02	0.004	0.008	
887	0.258	0.169	0.266	0.109	0.083	0.115	
888	0.927	0.061	0.012	0	0	0	
889	0.589	0.154	0.156	0.044	0.029	0.028	
890	0.383	0.144	0.196	0.074	0.058	0.145	
891	0.546	0.159	0.18	0.051	0.026	0.038	
892	0.979	0.017	0.004	0	0	0	
893	0.999	0.001	0	0	0	0	
894	0.548	0.214	0.176	0.044	0.012	0.006	
895	1	0	0	0	0	0	
896	0.994	0.006	0	0	0	0	
897	0.999	0.001	0	0	0	0	
898	1	0	0	0	0	0	
899	0.392	0.231	0.256	0.064	0.03	0.027	
900	1	0	0	0	0	0	
901	0.995	0.003	0.002	0	0	0	
902	0.894	0.09	0.014	0.002	0	0	
903	0.414	0.131	0.166	0.081	0.059	0.149	
904	0.59	0.159	0.147	0.047	0.021	0.036	
905	0.444	0.182	0.216	0.072	0.036	0.05	
906	0.61	0.193	0.134	0.048	0.011	0.004	
907	0.351	0.188	0.239	0.091	0.056	0.075	
908	0.382	0.2	0.268	0.082	0.034	0.034	
909	0.665	0.185	0.116	0.022	0.007	0.005	
910	0.349	0.218	0.248	0.084	0.052	0.049	
911	0.603	0.193	0.158	0.026	0.012	0.008	
912	0.33	0.143	0.196	0.073	0.081	0.177	
913	0.937	0.041	0.022	0	0	0	
914	1	0	0	0	0	0	
915	0.352	0.166	0.255	0.105	0.047	0.075	
916	0.083	0.087	0.228	0.128	0.133	0.341	
917	0.08	0.08	0.189	0.097	0.132	0.422	
918	0.284	0.168	0.255	0.091	0.077	0.125	
919	0.886	0.08	0.027	0.005	0	0.002	
920	0.544	0.169	0.146	0.061	0.031	0.049	
921	0.712	0.131	0.105	0.024	0.012	0.016	
922	0.895	0.063	0.032	0.009	0.001	0	
923	0.377	0.215	0.233	0.082	0.044	0.049	
924	0.08	0.078	0.185	0.126	0.137	0.394	
925	0.073	0.087	0.169	0.104	0.145	0.422	
926	0.254	0.17	0.25	0.12	0.079	0.127	
927	0.999	0.001	0	0	0	0	
928	0.939	0.043	0.017	0.001	0	0	
929	0.965	0.029	0.006	0	0	0	
930	0.483	0.177	0.198	0.062	0.031	0.049	
931	0.299	0.177	0.24	0.096	0.07	0.118	
932	0.957	0.028	0.012	0	0.002	0.001	
933	0.948	0.034	0.015	0.003	0	0	
934	0.733	0.157	0.077	0.021	0.006	0.006	
935	0.241	0.178	0.277	0.116	0.078	0.11	
936	0.954	0.038	0.008	0	0	0	
937	0.61	0.154	0.148	0.044	0.026	0.018	
938	0.421	0.142	0.17	0.076	0.063	0.128	
939	0.651	0.163	0.134	0.033	0.011	0.008	
940	0.983	0.012	0.005	0	0	0	
941	1	0	0	0	0	0	
942	0.611	0.178	0.144	0.042	0.017	0.008	
943	1	0	0	0	0	0	
944	0.987	0.012	0.001	0	0	0	
945	0.996	0.004	0	0	0	0	
946	1	0	0	0	0	0	
947	0.409	0.247	0.223	0.068	0.027	0.026	
948	1	0	0	0	0	0	
949	0.992	0.008	0	0	0	0	
950	0.873	0.107	0.018	0.002	0	0	
951	0.44	0.127	0.161	0.073	0.062	0.137	
952	0.639	0.124	0.139	0.048	0.015	0.035	
953	0.451	0.194	0.212	0.06	0.038	0.045	
954	0.624	0.188	0.137	0.033	0.009	0.009	
955	0.338	0.192	0.258	0.096	0.058	0.058	
956	0.404	0.203	0.239	0.079	0.034	0.041	
957	0.704	0.167	0.106	0.014	0.004	0.005	
958	0.352	0.242	0.254	0.085	0.025	0.042	
959	0.578	0.182	0.168	0.038	0.011	0.023	
960	0.352	0.134	0.177	0.076	0.071	0.19	
961	0.908	0.062	0.026	0.003	0.001	0	
962	1	0	0	0	0	0	
963	0.325	0.204	0.254	0.089	0.05	0.078	
964	0.084	0.11	0.215	0.126	0.153	0.312	
965	0.086	0.101	0.161	0.11	0.132	0.41	
966	0.295	0.167	0.214	0.104	0.077	0.143	
967	0.893	0.058	0.039	0.005	0.003	0.002	
968	0.566	0.15	0.157	0.045	0.032	0.05	
969	0.745	0.126	0.089	0.024	0.006	0.01	
970	0.88	0.078	0.034	0.007	0	0.001	
971	0.42	0.2	0.219	0.068	0.042	0.051	
972	0.077	0.087	0.193	0.122	0.146	0.375	
973	0.088	0.084	0.189	0.115	0.124	0.4	
974	0.26	0.183	0.27	0.116	0.066	0.105	
975	0.997	0.003	0	0	0	0	
976	0.894	0.068	0.027	0.007	0.003	0.001	
977	0.946	0.043	0.011	0	0	0	
978	0.517	0.183	0.17	0.065	0.023	0.042	
979	0.32	0.172	0.232	0.09	0.08	0.106	
980	0.966	0.023	0.01	0.001	0	0	
981	0.96	0.028	0.011	0.001	0	0	
982	0.764	0.127	0.081	0.017	0.004	0.007	
983	0.286	0.167	0.273	0.107	0.065	0.102	
984	0.966	0.028	0.006	0	0	0	
985	0.618	0.147	0.148	0.054	0.012	0.021	
986	0.463	0.138	0.153	0.064	0.056	0.126	
987	0.691	0.152	0.109	0.037	0.007	0.004	
988	0.984	0.015	0.001	0	0	0	
989	1	0	0	0	0	0	
990	0.617	0.171	0.14	0.038	0.02	0.014	
991	0.998	0.002	0	0	0	0	
992	0.984	0.015	0.001	0	0	0	
993	0.992	0.008	0	0	0	0	
994	1	0	0	0	0	0	
995	0.462	0.212	0.202	0.066	0.028	0.03	
996	1	0	0	0	0	0	
997	0.985	0.011	0.004	0	0	0	
998	0.798	0.131	0.057	0.01	0.002	0.002	
999	0.475	0.127	0.158	0.063	0.058	0.119	
1000	0.659	0.124	0.13	0.04	0.015	0.032	
1001	0.467	0.173	0.184	0.07	0.043	0.063	
1002	0.599	0.179	0.147	0.036	0.017	0.022	
1003	0.374	0.202	0.218	0.098	0.05	0.058	
1004	0.443	0.223	0.206	0.076	0.026	0.026	
1005	0.685	0.194	0.105	0.012	0.001	0.003	
1006	0.418	0.197	0.244	0.074	0.041	0.026	
1007	0.537	0.177	0.163	0.053	0.022	0.048	
1008	0.38	0.128	0.184	0.064	0.071	0.173	
1009	0.849	0.103	0.036	0.006	0.002	0.004	
1010	0.998	0.002	0	0	0	0	
1011	0.369	0.185	0.22	0.091	0.044	0.091	
1012	0.097	0.092	0.22	0.122	0.135	0.334	
1013	0.094	0.091	0.19	0.113	0.124	0.388	
1014	0.346	0.154	0.228	0.085	0.074	0.113	
1015	0.883	0.078	0.029	0.006	0.002	0.002	
1016	0.585	0.142	0.155	0.042	0.038	0.038	
1017	0.766	0.129	0.077	0.015	0.008	0.005	
1018	0.923	0.051	0.022	0.004	0	0	
1019	0.443	0.208	0.191	0.064	0.04	0.054	
1020	0.087	0.081	0.215	0.113	0.141	0.363	
1021	0.104	0.086	0.176	0.11	0.125	0.399	
1022	0.28	0.198	0.245	0.091	0.08	0.106	
1023	0.997	0.003	0	0	0	0	
1024	0.875	0.073	0.039	0.007	0.003	0.003	
1025	0.952	0.039	0.009	0	0	0	
1026	0.521	0.176	0.179	0.063	0.023	0.038	
1027	0.37	0.18	0.216	0.09	0.068	0.076	
1028	0.963	0.022	0.012	0.003	0	0	
1029	0.954	0.032	0.013	0.001	0	0	
1030	0.781	0.119	0.073	0.014	0.007	0.006	
1031	0.293	0.198	0.236	0.117	0.075	0.081	
1032	0.949	0.042	0.009	0	0	0	
1033	0.86	0.088	0.039	0.006	0.004	0.003	
1034	0.995	0.005	0	0	0	0	
1035	0.63	0.163	0.137	0.033	0.016	0.021	
1036	0.494	0.124	0.167	0.064	0.061	0.09	
1037	0.781	0.131	0.068	0.015	0.002	0.003	
1038	0.986	0.012	0.002	0	0	0	
1039	0.996	0.003	0.001	0	0	0	
1040	0.671	0.16	0.127	0.021	0.01	0.011	
1041	0.994	0.006	0	0	0	0	
1042	0.96	0.03	0.008	0.002	0	0	
1043	0.98	0.017	0.003	0	0	0	
1044	0.997	0.003	0	0	0	0	
1045	0.515	0.217	0.185	0.047	0.017	0.019	
1046	1	0	0	0	0	0	
1047	0.974	0.019	0.005	0.002	0	0	
1048	0.786	0.119	0.065	0.017	0.007	0.006	
1049	0.553	0.121	0.155	0.055	0.042	0.074	
1050	0.727	0.124	0.095	0.033	0.009	0.012	
1051	0.522	0.155	0.161	0.061	0.043	0.058	
1052	0.65	0.144	0.129	0.038	0.017	0.022	
1053	0.422	0.206	0.233	0.07	0.039	0.03	
1054	0.546	0.204	0.167	0.053	0.018	0.012	
1055	0.71	0.159	0.103	0.022	0.002	0.004	
1056	0.45	0.228	0.215	0.067	0.019	0.021	
1057	0.585	0.171	0.153	0.046	0.02	0.025	
1058	0.458	0.129	0.184	0.069	0.05	0.11	
1059	0.377	0.182	0.217	0.089	0.058	0.077	
1060	0.115	0.105	0.215	0.122	0.119	0.324	
1061	0.121	0.101	0.19	0.102	0.118	0.368	
1062	0.396	0.147	0.198	0.082	0.063	0.114	
1063	0.897	0.066	0.029	0.006	0.001	0.001	
1064	0.603	0.159	0.149	0.03	0.031	0.028	
1065	0.783	0.114	0.079	0.019	0.003	0.002	
1066	0.929	0.047	0.021	0.001	0	0.002	
1067	0.477	0.183	0.203	0.056	0.037	0.044	
1068	0.091	0.079	0.194	0.129	0.129	0.378	
1069	0.126	0.083	0.203	0.122	0.12	0.346	
1070	0.336	0.192	0.223	0.086	0.067	0.096	
1071	0.994	0.004	0.002	0	0	0	
1072	0.858	0.088	0.041	0.005	0.005	0.003	
1073	0.961	0.031	0.008	0	0	0	
1074	0.603	0.166	0.142	0.038	0.02	0.031	
1075	0.411	0.153	0.212	0.082	0.062	0.08	
1076	0.972	0.02	0.007	0	0.001	0	
1077	0.97	0.02	0.006	0.004	0	0	
1078	0.803	0.111	0.067	0.01	0.001	0.008	
1079	0.36	0.176	0.233	0.094	0.064	0.073	
1080	0.987	0.012	0.001	0	0	0	
1081	0.861	0.098	0.033	0.004	0.001	0.003	
1082	0.995	0.005	0	0	0	0	
1083	0.701	0.139	0.11	0.022	0.012	0.016	
1084	0.588	0.109	0.143	0.062	0.032	0.066	
1085	0.797	0.119	0.067	0.01	0.003	0.004	
1086	0.988	0.01	0.002	0	0	0	
1087	0.999	0.001	0	0	0	0	
1088	0.673	0.161	0.123	0.018	0.014	0.011	
1089	0.985	0.013	0.002	0	0	0	
1090	0.965	0.026	0.009	0	0	0	
1091	0.973	0.02	0.007	0	0	0	
1092	0.997	0.002	0.001	0	0	0	
1093	0.538	0.196	0.168	0.058	0.024	0.016	
1094	1	0	0	0	0	0	
1095	0.993	0.006	0.001	0	0	0	
1096	0.827	0.1	0.057	0.009	0.003	0.004	
1097	0.594	0.121	0.137	0.047	0.033	0.068	
1098	0.767	0.124	0.068	0.027	0.01	0.004	
1099	0.599	0.135	0.159	0.04	0.027	0.04	
1100	0.681	0.162	0.106	0.025	0.014	0.012	
1101	0.559	0.193	0.177	0.04	0.016	0.015	
1102	0.682	0.206	0.086	0.02	0.004	0.002	
1103	0.76	0.146	0.081	0.006	0.004	0.003	
1104	0.472	0.191	0.215	0.063	0.027	0.032	
1105	0.688	0.151	0.109	0.024	0.01	0.018	
1106	0.535	0.156	0.164	0.057	0.037	0.051	
1107	0.396	0.202	0.205	0.084	0.05	0.063	
1108	0.1	0.115	0.201	0.124	0.123	0.337	
1109	0.175	0.109	0.188	0.097	0.109	0.322	
