ID	DS1	DS2	DS3	DS4	DS5	DS6
474	0.984	0.009	0.005	0.002	0	0	
475	0.988	0.008	0.003	0	0	0.001	
476	0.963	0.026	0.009	0.002	0	0	
477	0.982	0.01	0.005	0.002	0.001	0	
478	0.992	0.007	0.001	0	0	0	
479	0.992	0.005	0.003	0	0	0	
480	0.997	0.002	0.001	0	0	0	
481	0.7	0.161	0.093	0.033	0.01	0.003	
482	0.732	0.144	0.067	0.043	0.01	0.004	
483	0.702	0.151	0.084	0.055	0.007	0.001	
484	0.721	0.14	0.084	0.044	0.008	0.003	
485	0.725	0.14	0.095	0.028	0.007	0.005	
486	0.577	0.199	0.133	0.065	0.021	0.005	
487	0.571	0.2	0.143	0.063	0.017	0.006	
488	0.713	0.137	0.104	0.035	0.008	0.003	
489	0.73	0.128	0.078	0.05	0.012	0.002	
490	0.727	0.129	0.08	0.049	0.012	0.003	
491	0.743	0.131	0.079	0.033	0.009	0.005	
492	0.703	0.158	0.087	0.046	0.006	0	
493	0.609	0.162	0.139	0.057	0.023	0.01	
494	0.62	0.162	0.126	0.066	0.015	0.011	
495	0.642	0.158	0.114	0.056	0.016	0.014	
496	0.671	0.145	0.114	0.045	0.018	0.007	
497	0.679	0.141	0.113	0.055	0.012	0	
498	0.582	0.141	0.105	0.083	0.043	0.046	
499	0.647	0.159	0.103	0.054	0.025	0.012	
500	0.64	0.185	0.104	0.056	0.01	0.005	
